UCACCSD,bname,wname,nut_length,nut_height,nut_width,nut_vol,nut_va3d,nut_ratio_feret,nut_area,nut_sphericity,nut_cnvx_area,nut_cnvx_vol,nut_ratio_cnvx_area,nut_inv_ratio_cnvx_vol,krumbein,sneed,air_vol,meat_vol,shell_vol,vein_vol,air_ratio_vol,meat_ratio_vol,shell_ratio_vol,vein_ratio_vol,shell_rugosity,shell_thickness,shell_prot_ratio,shell_prot_vol,meat_length,meat_height,meat_width,meat_area,meat_cnvx_vol,meat_cnvx_area,meat_ratio_cnvx_area,meat_inv_ratio_cnvx_vol,meat_cavity_area,meat_cavity_vol,meat_arc_height,meat_cavity_height,meat_sphericity,meat_ratio_cavity_area,meat_ratio_cavity_vol,rho_mvs,rho_vvs,rho_vvm,meat_ratio_feret,ShellIntegrity,ShellTexture,ShellColor,SEAL,ShellStrength,ShellThickness,PackingTissue,KernelFill,TipShrivel,MinorShrivel,MajorShrivel,Plumpness,EaseOfRemoval,PercentKernel,Blank
12-045-8,2014SBa_R5_T48,009,42.07554441868027,31.890257341825013,29.855998990155353,19299.205664432888,4.358875255012379,1.4092827519371958,5683.7534054399985,0.6121744314632597,3641.962698979392,19922.688713536718,0.6407671901271472,0.9687048742231168,0.8132237389317714,0.872552999150337,9112.32608151274,5125.425609985361,3260.511553192344,1800.9424197424435,0.4721606805976546,0.2655770242104404,0.1689453757778872,0.093316919414018,1.6335213439243683,0.8730180568330961,0.03395456257100772,110.709243546363,32.606794763295625,26.653246867977597,22.618324912832932,5977.796669459999,10009.393481078443,2360.3638890572984,0.39485516479946126,0.5120615569439211,179.81971044374538,196.94564436278893,11.293244232332619,17.779670480710976,0.2404895864192395,0.030081269134232574,0.019676081746120885,0.8389332345289986,0.5766837396880683,0.6874012328428438,1.4416096191453835,7.0,4.0,5.0,4.0,4.0,1.1,4.0,5.0,0.0,0.0,0.0,5.0,3.0,55.77695777,0.0
12-045-9,2014SBa_R5_T49,001,43.166439157277296,35.997863214120045,32.287128431787465,22237.63389012973,4.908271781488715,1.3369550422693794,6499.092366359999,0.5884241190588803,4111.231735283315,23724.017977070205,0.6325855217204626,0.9373468655951492,0.854419657168402,0.8754109307969258,7761.712837238414,8535.735715301189,3559.8747311080465,2380.2078537945176,0.34903501314874524,0.383841903211196,0.16008334109179267,0.10703512188187354,1.699454471035943,0.8926557085840373,0.02481664214853285,88.344137295513,33.811463545551554,32.09850972549107,26.792247069456092,9397.955001599998,15752.110015442593,3155.0337764311303,0.3357149269063309,0.5418788788888075,105.33489292009493,12.105872562368045,19.59643382670105,12.904739642598727,0.21492061263698856,0.011208278067107336,0.0007685238708020733,0.8964339975376296,0.7406517246351663,0.8262200303308732,1.2619868523121214,7.0,6.0,5.0,5.0,5.0,1.2,5.0,5.0,10.0,0.0,0.0,5.0,5.0,58.89457232,0.0
12-045-9,2014SBa_R5_T49,002,40.29605149573523,35.765119021696854,34.330886073253886,21257.461137100912,5.108976768935908,1.1737550673685822,6391.503478799998,0.5806155871754276,4081.009645854753,23440.21884347662,0.6385054251149309,0.9068798068417708,0.9110451501106172,0.9351528876372944,6822.733418031663,8984.868587138762,3128.7060897751885,2321.153042155299,0.3209571159052414,0.42266894099866703,0.14718155049638634,0.10919239259970523,1.7223099449754509,0.9613393373790408,0.02525235514935313,79.00719733694699,31.57144960145305,31.654792684447244,26.78435765288904,8466.524197559998,14532.455945960824,3007.677376508247,0.3552434631173724,0.6182622277025401,197.68813347827145,263.1383666392508,12.514808851026435,17.21126066647492,0.2468615530426129,0.023349385044602364,0.01810694404426445,0.9021361824536588,0.7546923228502949,0.8365614167005903,1.1818387842141462,7.0,6.0,5.0,5.0,5.0,1.2,5.0,5.0,10.0,0.0,0.0,5.0,5.0,58.89457232,0.0
12-045-9,2014SBa_R5_T49,003,42.55077555721478,36.243870318182225,32.720037381536706,21783.17099590315,5.9140938778392576,1.3004500899875309,6821.2022966999975,0.5529730026909347,4220.726723407385,24291.217695003637,0.618765804006328,0.8967508862424647,0.8684492934727287,0.8854455196751262,9698.490374732475,6830.199384585587,3117.435650308485,2137.0455862766007,0.4452285838713065,0.3135539534565546,0.14311211397526988,0.09810534869686896,1.8084065499286508,0.7127280402983334,0.03265810765226941,101.809549066797,30.330151332613827,31.682295964393987,26.32817291559856,7368.156641339999,13503.07500373136,2872.564282267541,0.3898619996961855,0.5058254792110812,259.0526461661516,376.2257205231263,11.992402178561022,16.6334295982969,0.2362730543350419,0.03515840647478951,0.027862225487095518,0.8912470527170047,0.7591335026181549,0.8517655124961189,1.2033609801165992,7.0,6.0,5.0,5.0,5.0,1.2,5.0,5.0,10.0,0.0,0.0,5.0,5.0,58.89457232,0.0
12-045-9,2014SBa_R5_T49,004,42.67323087452058,37.21752292910682,34.035385230855496,22991.624803817598,5.313040791878823,1.2537901535439142,6823.045755899999,0.5730848793543379,4268.741591436711,25047.293686632358,0.6256357855647473,0.9179285032333908,0.8860448278339701,0.900159460851302,8670.123987762796,7843.475555584018,3899.7333990613342,2578.2031005772133,0.3770992290341821,0.34114490048052903,0.16961538961847578,0.11213662029440916,1.7449422171575055,1.0282097869844011,0.03122213420653861,121.75799955521398,32.271584657177584,32.04746373834227,27.217740868535785,7730.465503859998,14741.823656155313,3043.930925754464,0.39375777878247564,0.5320559883586077,243.3792039506516,383.12383502787696,11.532488210823221,17.807183184562255,0.2469548214385303,0.03148312398899223,0.025988903677321304,0.8838317244258271,0.7367092995609854,0.8335402307940254,1.1856819716615106,7.0,6.0,5.0,5.0,5.0,1.2,5.0,5.0,10.0,0.0,0.0,5.0,5.0,58.89457232,0.0
12-045-9,2014SBa_R5_T49,005,42.49610655847809,36.17205655073557,34.321670287935966,23376.549926045944,5.0556382359548495,1.2381712836806618,6785.7272287199985,0.5826503389153571,4277.779248311709,25127.240160132227,0.6304083710005881,0.9303269987897838,0.8825671877513821,0.9151061951179741,8554.770322738495,8766.373523318629,3714.82009976484,2340.5859802239747,0.36595521365652206,0.3750071567896858,0.15891224802278547,0.10012538153100664,1.7162952343966151,0.8608983037948041,0.033068305406334306,122.84280558861298,33.996166704231314,32.261435876940105,26.834691058453288,8481.3525225,15431.199088824795,3136.3903937925984,0.36979837655281217,0.5680941236554453,220.52301558279083,314.0223568590705,11.842508521594095,17.956047660685183,0.2424184428811877,0.026000925559663983,0.0203498351004028,0.890487671880302,0.7573349897208635,0.8504721779266399,1.2668737877465546,7.0,6.0,5.0,5.0,5.0,1.2,5.0,5.0,10.0,0.0,0.0,5.0,5.0,58.89457232,0.0
12-045-9,2014SBa_R5_T49,006,44.14966119558969,39.53253897542247,34.57026799065808,24262.011810359527,5.7825787565612545,1.2770991884563996,7274.601086939999,0.5571337670444024,4523.511547408632,27059.578927272134,0.6218226255085845,0.8966145362264647,0.8883843539525463,0.8814028893389761,9623.647066092046,8438.952303015496,3418.9894280739777,2780.422575932529,0.3966549493633866,0.3478257437584869,0.14091945279715504,0.11459983605915686,1.79490107969044,0.7458658252320689,0.031848936399321584,108.89117684468097,32.645034218471714,34.3010241197207,28.57180654831373,8574.977206619997,16000.444459731623,3193.3876842014424,0.3724077169250204,0.5274198678826602,229.99677932234383,376.6726384000896,11.796654006875164,17.308250579276528,0.23376357389473965,0.0268218531408787,0.02354138595012551,0.90480188660414,0.7531386095178071,0.8323795746541283,1.2005199622823675,7.0,6.0,5.0,5.0,5.0,1.2,5.0,5.0,10.0,0.0,0.0,5.0,5.0,58.89457232,0.0
12-045-9,2014SBa_R5_T49,007,44.64562139725278,35.282183062424544,32.35449186538034,21893.80197250877,4.930950997120544,1.3798894318295287,6441.818393339999,0.5875206077885727,4117.593001117862,23631.347368634302,0.6391973119538602,0.9264728595868488,0.8304447862085069,0.8726597567564557,7231.450815754307,8594.561410309412,3598.357580205795,2469.430854502821,0.33029671250496234,0.3925568259501607,0.16435508025166745,0.11279132137961202,1.7020679559888112,0.952540690405402,0.026621569321978397,95.79392576671499,34.79124657499824,30.565778956932267,26.729920671694973,8685.458020799999,15255.746980077161,3110.863550812569,0.35816919998492314,0.5633654924621686,237.93659612919004,304.79098013564817,11.631908264313733,18.60737259552844,0.23361848952097805,0.02739482426365745,0.01997876475885985,0.8859450589142149,0.7400684847973291,0.8353435434295807,1.3015843556857098,7.0,6.0,5.0,5.0,5.0,1.2,5.0,5.0,10.0,0.0,0.0,5.0,5.0,58.89457232,0.0
12-045-9,2014SBa_R5_T49,008,43.280830371098354,35.6993255591005,34.00578052772545,22632.836030096485,5.2651793335883745,1.2727492120291373,6731.541049859999,0.5748161267892858,4212.24090201235,24598.301170593553,0.6257468937369037,0.9200975251556512,0.8653806831059344,0.9079249827566708,9315.514930094998,7591.377739457258,3663.8110421846995,2062.129257641178,0.41159291384020535,0.3354143391204913,0.16188033339315808,0.09111227841261337,1.7396867509365768,0.9804934279045016,0.03679388493072214,134.80584189405295,32.98726461621848,30.474603564163324,26.813700681164562,7621.286632739999,14373.823723425088,2979.828425982168,0.3909875811757603,0.5281390592738072,237.4845472322792,351.59575480767165,11.491059145589626,19.2876902677636,0.2450960038060903,0.0311606896153306,0.0244608366968265,0.8873949087139685,0.7458611259879742,0.8405064291713054,1.230239160512095,7.0,6.0,5.0,5.0,5.0,1.2,5.0,5.0,10.0,0.0,0.0,5.0,5.0,58.89457232,0.0
12-045-9,2014SBa_R5_T49,009,40.34516913702835,35.942313188730466,34.07473230060195,21681.107844458533,5.010224864045677,1.1840201349524802,6434.1449944199985,0.5844054544613304,4050.665675596808,23359.82798282125,0.6295577235374306,0.9281364511931659,0.909533009119228,0.9285866739340554,7164.784434816656,9032.483745310905,3296.4710586307824,2187.3633587544423,0.3304621002864437,0.4166061905189735,0.15204347869490106,0.10088798849425534,1.7111407711307889,0.8076344988769939,0.02679523242391046,88.32970819470599,32.27562666134954,31.97963244532023,28.390803439180356,8830.03130856,15483.344474530591,3110.545899038382,0.35226895470041647,0.5833677446219023,227.1238313011393,341.4910208556705,11.889319931307938,17.11828648743992,0.237534487490034,0.02572174699776672,0.022055378372379947,0.8970897527117523,0.757268328113179,0.8441388677376858,1.1368338599677663,7.0,6.0,5.0,5.0,5.0,1.2,5.0,5.0,10.0,0.0,0.0,5.0,5.0,58.89457232,0.0
12-045-11,2014SBa_R5_T51,001,36.29950376615648,32.70138515543607,28.437118640713123,15877.512747562254,4.8400666256527805,1.2764831846988485,5167.607872679999,0.5911752177661909,3266.7591419514524,16849.511123486936,0.6321608029165847,0.9423129627440768,0.8903281826684227,0.8799029646926466,9654.469811643194,3160.9428872054214,1647.1400107677566,1414.9582889639667,0.6080593330416622,0.19908300106329527,0.10374043069312916,0.0891171250472598,1.6915458732837119,0.541259908356009,0.02445101421975571,40.274243825211,27.393662904826854,25.03459293829033,20.586643440869032,4416.375205439998,7118.586097744962,1905.856352571125,0.4315431239228793,0.4440408311148685,135.8886957632554,134.42104479169592,10.392590831761142,15.03736598089019,0.2358464050617709,0.030769282373442945,0.01888311006511224,1.0455702649529026,0.6367425810808864,0.6089907129384253,1.3306522252405841,7.0,6.0,5.0,5.0,5.0,1.1,5.0,4.0,0.0,0.0,0.0,4.0,4.0,55.80038113,0.0
12-045-11,2014SBa_R5_T51,002,33.405553043269855,31.09050787942807,30.402270296785222,15461.370921606189,4.5791572306739345,1.0987848182772786,4983.999336359999,0.6021963905001676,3193.8410672146824,16419.709530144082,0.6408189190384732,0.9416348622502408,0.9461619962065329,0.961882115138532,9116.67273881948,2781.6197540540306,1892.4854449623208,1670.5798664059887,0.5896419395824444,0.17990770470210446,0.12240088246752455,0.1080486248519832,1.6605878344262868,0.6828894149201574,0.017208081236560518,32.566043275919995,24.299117694770878,23.206630423308173,19.7687692349438,4702.2265976399985,7100.0940390728465,1877.515361518789,0.39928219589866104,0.3917722411486909,173.75291260917484,150.91804606488904,9.510465484139553,13.4674718774289,0.20341317505378015,0.03695119939485258,0.021255781294496262,0.9468683532803664,0.6075659871155612,0.6416583519880948,1.229166945396839,7.0,6.0,5.0,5.0,5.0,1.1,5.0,4.0,0.0,0.0,0.0,4.0,4.0,55.80038113,0.0
12-045-11,2014SBa_R5_T51,003,36.47227464366684,33.484276603702696,32.78249208466707,19161.46459363831,4.479345759687947,1.1125534492457194,5708.317499279999,0.6066364074460283,3617.126545663744,20005.97049555057,0.6336589627539075,0.9577873064393412,0.9379630473269172,0.9582821234522724,9500.336845086382,5040.576375803496,2551.760680234689,2068.7902552682635,0.4958043159310763,0.2630579907486293,0.13317148424457514,0.10796618625671814,1.6484338686661644,0.7590316704198042,0.021181663919632502,54.050537132064,27.967711602113038,28.14203162224997,24.92883106905223,5794.59138984,10197.629335895617,2348.0350674836677,0.405211499744506,0.4942890361841929,163.5306850084989,214.7871972802343,12.318111216145885,13.661159308293163,0.24534738914880966,0.028221262554461887,0.021062463657527158,0.8735668880460571,0.5860036574655029,0.6708171583474751,1.128894954773341,7.0,6.0,5.0,5.0,5.0,1.1,5.0,4.0,0.0,0.0,0.0,4.0,4.0,55.80038113,0.0
12-045-11,2014SBa_R5_T51,004,35.10974679898408,32.153971128369285,32.22521289800027,17145.343617033952,4.758707113871245,1.0919256803091086,5408.513425259999,0.5945253008606393,3386.6676043171306,18141.041426662843,0.6261734672784558,0.9451135253919072,0.9437529871255752,0.9703950683702388,7937.014606415531,5464.263746990663,1893.9738285728365,1850.0354676336055,0.4629253740082575,0.3187024925859113,0.11046578423142063,0.10790308488163458,1.682014202847873,0.5827235186681852,0.024852693102299542,47.07035030530799,28.356388252271852,27.210764345295306,24.820105215186352,6199.138511279999,10153.630489331794,2340.2314424482283,0.37750913908278144,0.5381586175242296,168.90431139657989,222.92593626911244,11.495833075245345,14.56810421478677,0.24201403544638855,0.027246416754399073,0.021955293380366368,0.9209305178953274,0.6182314571945833,0.6713117278461731,1.1424765530374061,7.0,6.0,5.0,5.0,5.0,1.1,5.0,4.0,0.0,0.0,0.0,4.0,4.0,55.80038113,0.0
12-045-11,2014SBa_R5_T51,005,37.58685927670082,32.58774521863994,31.361081373703453,17806.784091918325,4.84043064872859,1.1985192356350869,5578.307539199999,0.5911603976787735,3511.1210360360687,19011.401435125783,0.6294240701794668,0.936637109719761,0.8976859374327395,0.9294597114623688,8888.577513262424,4496.378029167221,2389.0297185788213,2032.7988309098575,0.4991680399661013,0.2525092687122499,0.1341640189630362,0.11415867235861253,1.6915882794695984,0.7515702578701686,0.022535889738640638,53.838910320228,28.755186639664373,25.977764004451462,22.27546659291563,5760.245440619999,9948.057486901023,2338.830415902971,0.4060296457873213,0.4519855293445748,179.67391482862422,245.70622984333846,10.937908831904366,15.06163526545524,0.2287099261523194,0.03119205885943728,0.02469891535778406,0.8786884739943767,0.5787248029583539,0.6586234144253242,1.2908904295997785,7.0,6.0,5.0,5.0,5.0,1.1,5.0,4.0,0.0,0.0,0.0,4.0,4.0,55.80038113,0.0
12-045-11,2014SBa_R5_T51,006,37.29559409982246,31.13789434286552,31.373930476361004,16658.969673258987,4.797163156888165,1.1977558176912442,5319.9928187999985,0.5929323832223764,3330.4750846420093,17594.698026580932,0.6260299962948532,0.946817595169391,0.8888893518400909,0.939256063265218,8646.487808904494,3756.486095949707,2336.1072747825783,1919.888493622209,0.5190289662861836,0.2254933029849755,0.14023119800334966,0.11524653272549128,1.6865329475940511,0.7051576095444284,0.04736932931195769,110.65983480723598,27.62300925677188,24.94147829498815,22.55957123391693,5196.181490279999,8465.636957353378,2090.3798791678078,0.4022915448734964,0.4437334266604438,159.76414828047373,205.8391675351604,10.258394829091461,14.933721525673532,0.2248990754545951,0.030746452674782293,0.02431466983194518,0.8826179916889889,0.5778342190947602,0.6546821212980366,1.2244474405276986,7.0,6.0,5.0,5.0,5.0,1.1,5.0,4.0,0.0,0.0,0.0,4.0,4.0,55.80038113,0.0
12-045-11,2014SBa_R5_T51,007,38.44766551909966,32.770370978710616,31.304301699639737,18344.81990077357,4.7606254911204156,1.2281911249131021,5658.670838699999,0.5944454320110758,3581.674461703094,19465.589593443143,0.6329533142673367,0.9424230287354308,0.8853503077867004,0.9196422231016108,9361.28928480055,4710.979421996858,2289.400712715797,1983.1504812603655,0.5102960582570669,0.2568016174308805,0.12479821143511237,0.10810411287694023,1.6822401959030746,0.7010346750621669,0.021838584772005603,49.997271541734,29.22698342854987,27.77417439651206,22.08220766359469,5662.184932799999,9984.923547965942,2349.6057800963185,0.41496450716144617,0.47180926317222993,189.78404041471413,181.0428575992148,11.088114834254656,17.14497475147554,0.24001637901857376,0.03351781029180625,0.018131621812577183,0.8955921848448747,0.5980146124827547,0.6677309411608328,1.3235535084988013,7.0,6.0,5.0,5.0,5.0,1.1,5.0,4.0,0.0,0.0,0.0,4.0,4.0,55.80038113,0.0
12-045-11,2014SBa_R5_T51,008,36.16255325501326,31.78333813112372,30.55894833227673,16810.46430059551,4.783726745754404,1.1833703457922315,5347.195363619999,0.593487002124876,3372.9550584406206,17883.604624614774,0.6307895689371565,0.9399930636722864,0.9056072972053704,0.9331240966625601,8509.871333481902,4547.70758768347,2053.3235709395967,1699.5469421442597,0.5062246456322114,0.2705283748481811,0.1221455597075244,0.10110053546135862,1.6849568674961295,0.6320094403028718,0.023099021878632716,47.42976608904599,27.11396828438765,24.903378722203414,22.425312245363607,5417.650069919999,8827.04038616467,2151.050408186274,0.3970449143862919,0.5152018557444754,145.62222994303653,160.86495157301002,11.317842617206855,14.421280356319695,0.24501999639886085,0.02687922402954071,0.018224109614944844,0.9076056747364852,0.617365092637791,0.6802129050339369,1.2090787404752152,7.0,6.0,5.0,5.0,5.0,1.1,5.0,4.0,0.0,0.0,0.0,4.0,4.0,55.80038113,0.0
12-045-11,2014SBa_R5_T51,009,35.02120428864016,32.92570940867461,29.17429815700192,15712.512481870375,4.785722367694748,1.2004129148256808,5112.46539936,0.5934044969663995,3257.547565699724,16776.515104121027,0.6371774303074047,0.9365778520957976,0.9217740306567378,0.9037428457030312,9207.354827691206,3294.3714058406244,1711.9988188952218,1498.7869921978468,0.5859887041181326,0.20966547582010076,0.10895767439297714,0.0953881178409371,1.6851911387800342,0.5525044923535933,0.03512319757430752,60.130872763038,27.01915372836984,25.86303981339081,21.219259938017174,4764.788994239999,8045.454108680409,2044.6638483776928,0.4291194952912756,0.40946991448080694,227.0644030628389,201.91060589878344,9.03343077605158,14.140240333006654,0.2247098749470529,0.04765466074936997,0.025096234863975896,0.9603423383098544,0.626159715526089,0.652017192773249,1.2733315774110185,7.0,6.0,5.0,5.0,5.0,1.1,5.0,4.0,0.0,0.0,0.0,4.0,4.0,55.80038113,0.0
